OPPORTUNITY NUMBER,OPPORTUNITY TITLE,AGENCY CODE,OPPORTUNITY STATUS,POSTED DATE,CLOSE DATE
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355727"",""RFA-AI-24-041"")","Novel Approaches for Radiation Biodosimetry and Medical Countermeasure Development (R21 Clinical Trial Not Allowed)","HHS-NIH11","posted","07/30/2024","11/01/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356316"",""PAR-24-272"")","Clinical and Translational Science Award (UM1 Clinical Trial Optional)","HHS-NIH11","posted","09/03/2024","09/28/2027"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356832"",""NOT-OD-25-002"")","Notice of Intent to Publish a Notice of Funding Opportunity (NOFO) for High-Priority Research in Tobacco Regulatory Science (R01 Clinical Trial Optional)","HHS-NIH11","forecasted","10/24/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356637"",""PA-25-093"")","Limited Competition: CCRP Initiative: Promoting a Basic Understanding of Chemical Threats to Skin (R34 Clinical Trial Not Allowed)","HHS-NIH11","posted","10/04/2024","01/07/2028"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356439"",""RFA-AI-24-023"")","U.S.-South Africa Program for Collaborative Biomedical Research  Phase 3 (HIV/AIDS) (R01 Clinical Trial Optional)","HHS-NIH11","posted","09/17/2024","03/12/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355868"",""CDC-RFA-DD-25-0124"")","Enhancing Public Health Surveillance of Bleeding Disorders","HHS-CDC-NCBDDD","forecasted","08/02/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355657"",""CDC-RFA-JG-25-0082"")","Through technical assistance, support the Ministry of Health (MOH) to implement national HIV policies and quality programs across the HIV clinical and prevention cascade in public health facilities in Botswana under PEPFAR","HHS-CDC-GHC","forecasted","07/25/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355583"",""CDC-RFA-DP-25-0024"")","Advancing Public Health Actions to Prevent and Control Chronic Disease in the U.S. Territories and Freely Associated States","HHS-CDC-NCCDPHP","forecasted","07/23/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356357"",""CDC-RFA-JG-25-0136"")","Protecting and Improving Health in Cote d'Ivoire: Building and Strengthening Public Health Impact, Systems, Capacity and Security","HHS-CDC-GHC","forecasted","09/06/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356091"",""CDC-RFA-JG-25-0154"")","Tanzania Global Health Security Partner Engagement: Advancing Efforts and Strategies to Protect and Improve Public Health","HHS-CDC-GHC","forecasted","08/15/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355658"",""CDC-RFA-JG-25-0084"")","Strengthening laboratory systems that support diagnosis, treatment, prevention, and management of HIV/AIDS in all public health laboratories in Botswana under the President’s Emergency Plan for AIDS Relief (PEPFAR)","HHS-CDC-GHC","forecasted","07/25/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/309813"",""7200AA19RFA00004"")","One Health Workforce (OHW) Next Generation","USAID","posted","10/22/2018",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353890"",""RFA-CE-25-028"")","Effectiveness Research to Prevent Polysubstance-Impaired Driving","HHS-CDC-HHSCDCERA","posted","08/30/2024","12/02/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353982"",""RFA-CE-25-026"")","Rigorously Evaluating Programs and Policies to Prevent Child Sexual Abuse and Problematic Sexual Behavior among Youth","HHS-CDC-HHSCDCERA","posted","08/29/2024","12/02/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355190"",""RFA-DP-25-041"")","Connecting Organizations and People to Empower Diabetes Prevention and Treatment (Connections)","HHS-CDC-HHSCDCERA","posted","10/25/2024","01/06/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/334971"",""RFA-OH-22-005"")","Commercial Fishing Occupational Safety Research Cooperative Agreement (U01)","HHS-CDC-HHSCDCERA","posted","07/08/2022","01/31/2028"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353877"",""RFA-CE-25-030"")","Research Grants to Rigorously Evaluate Innovative and Promising Strategies to Prevent Firearm-Related Violence and Injuries","HHS-CDC-HHSCDCERA","posted","08/30/2024","12/02/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353985"",""RFA-CE-25-021"")","Research Grants for Preventing Violence and Violence Related Injury (R01)","HHS-CDC-HHSCDCERA","posted","08/28/2024","12/02/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353975"",""RFA-TS-25-036"")","Identify and Evaluate Potential Risk Factors for Amyotrophic Lateral Sclerosis (ALS)","HHS-CDC-HHSCDCERA","posted","08/01/2024","11/04/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/334972"",""RFA-OH-22-006"")","Commercial Fishing Occupational Safety Training Project Grants (T03)","HHS-CDC-HHSCDCERA","posted","07/11/2022","01/31/2028"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353876"",""RFA-CE-25-025"")","Rigorous Evaluation of Community- and Societal-Level Primary Prevention Approaches to Prevent Adverse Childhood Experiences (ACEs): Expanding the Best Available Evidence","HHS-CDC-HHSCDCERA","posted","08/29/2024","12/02/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353987"",""RFA-CE-25-027"")","Evaluate STEADI-based Fall Prevention in Assisted Living Facilities","HHS-CDC-HHSCDCERA","posted","08/29/2024","12/02/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354033"",""RFA-CE-25-031"")","Rigorously Evaluating Primary Prevention Strategies for Intimate Partner Violence and Sexual Violence","HHS-CDC-HHSCDCERA","posted","08/30/2024","12/02/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353986"",""RFA-CE-25-032"")","Formative Research of Community-led Primary Prevention Approaches to Address Elevated Risk of Intimate Partner Violence & Sexual Violence","HHS-CDC-HHSCDCERA","posted","08/30/2024","12/02/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353964"",""RFA-CE-25-149"")","Rigorous Evaluation of Primary and Secondary Overdose Prevention Activities Among Populations Disproportionately Affected by Overdose","HHS-CDC-HHSCDCERA","posted","08/30/2024","12/02/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/345738"",""RFA-OH-24-001"")","National Center for Construction Safety and Health Research and Translation (U54)","HHS-CDC-HHSCDCERA","posted","09/13/2023","12/01/2026"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355947"",""72048624RFI00002"")","Request for Information-USAID/RDMA Thailand HIV Key Population Civil Society Organization Leadership","USAID-THA","posted","08/08/2024","10/31/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356765"",""72052725RFA00001"")","Strengthening Systems for Health Security Activity (SSHS)","USAID-PER","posted","10/18/2024","12/16/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/330676"",""RFA-OH-22-002"")","NIOSH Centers for Agricultural Safety and Health","HHS-CDC-HHSCDCERA","posted","12/07/2021","12/01/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355772"",""HRSA-25-068"")","Behavioral Health Workforce Education and Training Program for Professionals","HHS-HRSA","posted","10/22/2024","01/21/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355639"",""HRSA-25-028"")","Partnership for National Maternal and Child Health (MCH) Leadership","HHS-HRSA","posted","10/03/2024","01/03/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356589"",""72039124RFA00002"")","Global Health Security (GHS) Activity","USAID-PAK","posted","09/30/2024","11/15/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/351301"",""72044024RFI00001"")","USAID Strengthening Local Health Security Activity","USAID-VIE","forecasted","12/05/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/345995"",""USAID-7200AA23RFI-ENDOR"")","Ending Neglected Diseases Through Operational Research (ENDOR)","USAID","forecasted","02/10/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355771"",""HRSA-25-067"")","Graduate Psychology Education Program (GPE)","HHS-HRSA","posted","10/22/2024","01/21/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356671"",""72062024RFA00009"")","USAID Primary Health Care Improvement Program (UPHIP)","USAID-NIG","posted","10/09/2024","11/15/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/351422"",""72067424RFA00001"")","Health Financing and Public Financial Management Systems Strengthening Activity in South Africa","USAID-SAF","forecasted","12/11/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/228973"",""RFA-391-13-000009"")","Child, Newborn, and Maternal Health Project","USAID-PAK","posted","04/03/2013",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/302225"",""720FDA18APS00001"")","Augmenting Capacity for Humanitarian Emergencies of Infectious Diseases ","USAID","posted","03/27/2018",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356501"",""EPA-OW-OWM-24-01"")","Training and Technical Assistance for Rural, Small and Tribal Municipalities and Wastewater Treatment Systems for Clean Water Act Prevention, Reduction, and Elimination of Pollution","EPA","posted","09/23/2024","11/25/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354782"",""HRSA-25-052"")","Ryan White HIV/AIDS Program Part C Early Intervention Services Program: Limited Existing Geographic Service Areas","HHS-HRSA","posted","10/08/2024","12/10/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/351071"",""EPA-R-OEJECR-OCS-23-04"")","Environmental and Climate Justice Community Change Grants Program","EPA","posted","11/21/2023","11/21/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356756"",""72048225RFA00001"")","BURMA: Resilient Tuberculosis Response in Myanmar (RTBR) Activity","USAID-BMA","posted","10/18/2024","12/17/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/352469"",""7200AA2400010"")","USAID Integrated Health Systems Strengthening Activity (IHSS) - RFI #2","USAID","forecasted","02/15/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354776"",""HRSA-25-046"")","AIDS Drug Assistance Program (ADAP) Emergency Relief Funds (ERF)","HHS-HRSA","posted","09/03/2024","11/04/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/336337"",""AFPMB-BAA-22-01"")","ARMED FORCES PEST MANAGEMENT BOARD (AFPMB)","DOD-AMC-ACCAPGD","posted","10/28/2021","10/31/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356855"",""EPA-I-R9-SFBWQIF-24-25"")","Bipartisan Infrastructure Law – San Francisco Bay Water Quality Improvement Fund","EPA","posted","10/25/2024","04/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/349216"",""72052123RFI00002"")","Sources Sought Notice for HIV Affected Orphans and Vulnerable Children (OVC) and Adolescent Girls and Young Women (AGYW)","USAID-HAI","forecasted","07/12/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/341131"",""NAP-AX-22-001"")","Leading Edge Acceleration Projects (LEAP) in Health Information Technology","HHS-OS-ONC","posted","06/14/2022","09/30/2027"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/352724"",""7200AA24RFI00011"")","RFI: USAID/Washington Digital Health, Information Systems, and Data Use Request for Information","USAID","forecasted","03/01/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356124"",""USDA-FS-2025-CFP"")","Community Forest and Open Space Conservation Program","USDA-FS","posted","10/23/2024","01/13/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/318376"",""7200AA19APS00013"")","New Partnerships Initiative (NPI) – Global Health","USAID","posted","07/12/2019","09/30/2030"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/328814"",""RFI-278-20-HSQA"")","Health Service Quality Accelerator","USAID-JOR","forecasted","08/27/2020",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355888"",""USDA-FS-2025-LSR-NATIONAL-TRIBAL"")","2025 Landscape Scale Restoration Grant Program for Tribes","USDA-FS","posted","08/12/2024","12/16/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356827"",""72048225RFA00002"")","Strengthening Malaria Control for High-Risk Communities","USAID-THA","posted","10/24/2024","12/06/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354472"",""72069524RFA00004"")","Notice of Funding Opportunity for Kira Ukuze Activity","USAID-BUR","forecasted","05/28/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/343653"",""W81XWH-22-DHAPP"")","Department of Defense HIV/AIDS Prevention Program","DOD-AMRAA","posted","09/19/2022","09/18/2027"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356434"",""72066024RFA00006"")","USAID Accelerator Activity","USAID-DEM","posted","09/17/2024","10/30/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356643"",""72068724RFA00007"")","USAID Access Miahy","USAID-MAD","posted","10/07/2024","11/27/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356660"",""72068724RFA00008"")","USAID Access Miahy","USAID-MAD","posted","10/08/2024","11/27/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356642"",""72066924RFA00002"")","Advancing Community Health Activity (ACHA)","USAID-LIB","posted","10/07/2024","11/21/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356151"",""72062424RFA00011"")","Community-led Monitoring of Integrated Primary Health Care Services Activity (INTEG-CLM-PHC) in Togo","USAID-GHA","posted","08/22/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355964"",""AC-08-20-24"")","Fiscal Year (FY) 2024 AmeriCorps State and National Competitive Grants","AC","posted","08/20/2024","01/23/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353860"",""HDTRA1-24-S-0002"")","Biological Threat Reduction with Global Partners Broad Agency Announcement (BAA)","DOD-DTRA","posted","05/15/2024","04/28/2029"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356153"",""72062424RFA00012"")","Community-led Monitoring of Integrated Primary Health Care Services Activity (INTEG-CLM-PHC) in Burkina Faso","USAID-GHA","posted","08/22/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/337733"",""72051722RFIOVC00003"")","Request for Information- Building Resilience amongst Families affected with HIV Activity","USAID-DOM","forecasted","01/31/2022",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/328144"",""RFI-685-20-IHSHCS-01"")","Improving Health Status and Human Capital in Senegal Activity","USAID-SEN","forecasted","07/17/2020",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354236"",""HT942524VRPIIRA"")","DoD VRP, Investigator-Initiated Research Award","DOD-AMRAA","posted","05/16/2024","11/08/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/312434"",""7200AA19APS00001"")","Local Organizations Network Project (LON)","USAID","posted","01/29/2019","09/28/2029"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356858"",""DFOP0016988"")","Build Partner Capabilities to Protect Critical Advanced and Emerging Technologies","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356864"",""DFOP0016986"")","Advancing Nuclear Safety, Security, and Nonproliferation through the FIRST Program","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356866"",""DFOP0016992"")","Build Partner Capabilities to Counter the Russian Federation’s Chemical and Biological Threats","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356857"",""DFOP0016984"")","Build Partner Resilience to Counter Proliferator State Hybrid Threats in the Nonproliferation Arena","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356862"",""DFOP0016991"")","Countering WMD and UAS Threats in Iraq","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356867"",""DFOP0016994"")","Nonproliferation Scientist Engagement Program","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356860"",""DFOP0016985"")","Countering Proliferator State Advanced Conventional Weapons Proliferation","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356863"",""DFOP0016993"")","Countering the Russian Federation’s Sanctions Evasion Activities","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356859"",""DFOP0016989"")","Build Partner Capabilities to Counter Global Biological Threats","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356856"",""DFOP0016987"")","Build Partner Capabilities to Protect Semiconductor and CHIPS Technology","DOS-ISN","posted","10/25/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356861"",""DFOP0016990"")","Building Partner Capacity to Counter Chemical Weapons Threats","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/328985"",""RFI-720656-20IFPI"")","Request for Information -Improved Family planning Initiative in Mozambique","USAID-MOZ","forecasted","09/09/2020",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/332147"",""720669-21-RFI-00002-W"")","County Sanitation","USAID-LIB","forecasted","03/16/2021",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/338765"",""72069522RFI00002"")","Integrated Community Health Activity","USAID-BUR","forecasted","03/17/2022",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356865"",""DFOP0016995"")","Countering DPRK and Iran’s WMD, UAS, and Missile Proliferation","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354238"",""HT942524VRPTRA"")","DoD VRP, Translational Research Award","DOD-AMRAA","posted","05/16/2024","11/08/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/338750"",""72069522RFI00001"")","HIV/AIDS Activities","USAID-BUR","forecasted","03/17/2022",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/343101"",""RFI-674-22-SAHEALTHFINANCINGACTIVITY"")","South Africa Health Financing Activity","USAID-SAF","forecasted","08/12/2022",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/250255"",""114-14-INFORMATION"")","More Transparent and Accountable Governanace","USAID-GEO","posted","01/22/2014",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356569"",""EPA-OCSPP-OPP-2024-005"")","Pesticides Health Care Initiative: National and Community Based Health Care Provider Training for Pesticide Illness","EPA","posted","09/27/2024","12/19/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354233"",""HT942524VRPCTA"")","DoD VRP, Clinical Trial Award","DOD-AMRAA","posted","05/16/2024","11/08/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/351759"",""72049724RFI00002"")","Health System Strengthening (HSS) Flagship Activity in Indonesia","USAID-IND","forecasted","01/10/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354235"",""HT942524VRPFTTSA"")","DoD VRP, Focused Translational Team Science Award","DOD-AMRAA","posted","05/16/2024","11/08/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356697"",""DE-FOA-0003480"")","Request for Information (RFI) - Three-Dimensional Characterization of the Subsurface by Advanced Modeling and Sensing Techniques","DOE-ARPAE","posted","10/11/2024","11/04/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354229"",""72038824RFI00002"")","USAID Urban Disaster Risk Reduction and Earthquake Resilience in Bangladesh Activity","USAID-BAN","forecasted","05/16/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/352990"",""ARPA-H-SOL-24-104"")","Health Science Futures: Office-Wide Innovative Solutions Opening for Advanced Research Projects Agency for Health","HHS-ARPAH","posted","03/14/2024","03/14/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/331568"",""7200AA21APS00005"")","Frontier Health Markets APS","USAID","posted","02/25/2021","02/24/2028"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355955"",""TEGL-02-24"")","FY2024 Community Project Funding/Congressionally Directed Spending","DOL-ETA","posted","09/01/2024","01/31/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356790"",""DE-FOA-0003471"")","Carbon Storage Assurance Facility Enterprise (CarbonSAFE): A Mid-Course Evaluation","DOE-NETL","posted","10/21/2024","12/20/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356429"",""HT942524GBMRPRDA"")","DOD Glioblastoma, Resource Development Award","DOD-AMRAA","posted","09/16/2024","11/20/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/352852"",""72049724RFI00003"")","RFI - USAID/Indonesia Maternal Child Health (MCH) Flagship in Indonesia","USAID-IND","forecasted","03/07/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/336878"",""7200AA22APS00002"")","Promoting Results and Outcomes through Policy and Economic Levers (PROPEL)","USAID","posted","12/07/2021","11/30/2027"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/343877"",""RFI-265-0922"")","Request for Information for USAID/Malawi VMMC Service  Delivery Provision Activity","USAID-MLW","forecasted","10/03/2022",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/338293"",""72052122APS00005"")","USAID/Haiti Financing Climate Resilient Sanitation Systems and Services","USAID-HAI","forecasted","02/23/2022",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356428"",""HT942524GBMRPHDA"")","DOD Glioblastoma, Hypothesis Development Award","DOD-AMRAA","posted","09/16/2024","11/20/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356099"",""HT942524ATRPCRA"")","DoD Arthritis Research, Clinical Research Award","DOD-AMRAA","posted","08/16/2024","10/30/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/169154"",""RFA-674-12-000005"")","Comprehensive District-Based Support for Better HIV/TB Patient Outcomes","USAID-SAF","posted","05/04/2012",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/325939"",""RFI--621-20-WASH01"")","Water, Sanitation and Hygiene - Tanzania","USAID-TAN","forecasted","03/31/2020",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356147"",""72062424RFA00010"")","Closing inequities in HIV Prevention, Care and Treatment among key populations in Burkina Faso Activity (Equity KP Burkina Faso)","USAID-WAF","posted","08/21/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356146"",""72062424RFA00009"")","Closing inequities in HIV Prevention, Care and Treatment among key populations in Togo Activity (Equity KP Togo)","USAID-WAF","posted","08/21/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/350982"",""R24AS00052"")","WaterSMART Grants: Water and Energy Efficiency Grants for Fiscal Year 2024","DOI-BOR","posted","11/14/2023","11/13/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356165"",""72068524RFA00017"")","USAID Burkina Faso Community Health Activity","USAID-SEN","posted","08/22/2024","11/08/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355762"",""FR-6800-N-25"")","FY 2024 and FY 2025 Continuum of Care Competition and Renewal or Replacement of Youth Homeless Demonstration Program Grants","HUD","posted","07/31/2024","08/29/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/133033"",""RFA-674-12-000002"")","Systems Strengthening for Better HIV/TB Patient Outcomes","USAID-SAF","posted","12/07/2011",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/350600"",""RFI-621-24-HO-00001"")","USAID Malaria Vector Control Activity (MVCA)","USAID-TAN","forecasted","10/17/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/271284"",""BAA-DIA-GFBC-2015"")","The USAID Development Innovation Accelerator (DIA) Broad Agency Announcement (BAA) for Global Forestry and Biodiversity Conservation","USAID","posted","01/09/2015",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/324439"",""W911NF20S0003"")","Staff Research Program","DOD-AMC","posted","02/20/2020","02/19/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354807"",""HRSA-25-018"")","Fiscal Year 2025 Health Center Controlled Network (HCCN) Cooperative Agreements","HHS-HRSA","posted","10/03/2024","12/02/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/332932"",""7200AA21APS00008"")","Social and Behavior Change (SBC) Research","USAID","posted","04/16/2021","12/31/2029"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/331378"",""HSS-RFI-615-21-000001"")","Request for Information_USAID|Kenya and East Africa/ Health Systems Strengthening (HSS) Project_Redesign","USAID-KEN","forecasted","02/08/2021",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353621"",""R24AS00299"")","WaterSMART Environmental Water Resources Projects 2024","DOI-BOR","posted","04/18/2024","03/11/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/347106"",""RFI-2023-OVC-NW"")","Children, Adolescents & Families in the HIV Epidemic in the North West Province","USAID-SAF","forecasted","03/24/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/345910"",""72049723APS00001-AND-ADDENDUMS"")","Accelerating Elimination of Tuberculosis (TB) in Indonesia","USAID-IND","posted","02/09/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/348036"",""72067423RFI00004"")","Draft Notice of Funding Opportunity - Children, Adolescents, and Families in the HIV Epidemic in Limpopo Province","USAID-SAF","forecasted","05/10/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/275168"",""SOL-OAA-15-000054"")","Annual Program Statement - Policy, Advocacy, and Communication Enhanced  for Population and Reproductive Health (PACE)","USAID","posted","03/13/2015","03/12/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/330535"",""720-621-21-RFI-00001"")","RFI - Orphans and Vulnerable Children (OVC) Next Generation, Tanzania","USAID-TAN","forecasted","12/21/2020",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/339525"",""720440-YSEALI-RFI"")","The Young Southeast Asian Leaders Initiative - Mekong Leadership Program","USAID-VIE","forecasted","04/15/2022",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/329769"",""DRAFTPD-CWT"")","Combating Illegal Wildlife Trafficking","USAID-VIE","posted","11/12/2020",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355155"",""HT942524TERPIIRA"")","Toxic Exposures Investigator-Initiated Research Award","DOD-AMRAA","posted","06/26/2024","11/07/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356871"",""720BHA25RFA00001"")","Ethiopia Rapid Response Mechanism (RRM)","USAID","posted","10/28/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/315120"",""7200AA19APS00002"")","MOMENTUM (Moving Integrated, Quality Maternal, Newborn, and Child Health Services, Voluntary Family Planning, and Reproductive Health Care [MNCH/FP/RH] to Scale)","USAID","posted","04/22/2019","09/30/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/351526"",""USDA-NIFA-AFRI-010453"")","Agriculture and Food Research Initiative Competitive Grants Program Foundational and Applied Science Program","USDA-NIFA","posted","12/15/2023","12/31/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/330125"",""RFI-GH-21-002"")","PROPEL Health Project (Promoting Results and Outcomes through Policy and Economic Levers)","USAID","forecasted","11/30/2020",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355372"",""R25AS00005"")","Central Valley Project Conservation and Habitat Restoration Program Grants for Fiscal Years 2025 and 2026","DOI-BOR","posted","07/12/2024","12/10/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/305335"",""RFI-625-18-RISEII-HSD"")","RISE II HEALTH SERVICES DELIVERY ACTIVITY","USAID-SEN","posted","05/18/2018",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356426"",""72038624RFA00006"")","Addendum for Transformative Partnerships for Climate-Resilient Water and Sanitation Initiative under DiP-WASH","USAID-INA","posted","09/16/2024","10/30/2024"
