OPPORTUNITY NUMBER,OPPORTUNITY TITLE,AGENCY CODE,OPPORTUNITY STATUS,POSTED DATE,CLOSE DATE
"=HYPERLINK(""https://www.grants.gov/search-results-detail/343877"",""RFI-265-0922"")","Request for Information for USAID/Malawi VMMC Service  Delivery Provision Activity","USAID-MLW","forecasted","10/03/2022",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/133033"",""RFA-674-12-000002"")","Systems Strengthening for Better HIV/TB Patient Outcomes","USAID-SAF","posted","12/07/2011",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/169333"",""RFA-674-12-000006"")","Service Delivery and Support for Families Caring For Orphans and Vulnerable Children (OVC)","USAID-SAF","posted","05/07/2012",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/351759"",""72049724RFI00002"")","Health System Strengthening (HSS) Flagship Activity in Indonesia","USAID-IND","forecasted","01/10/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/187913"",""APS-OAA-12-000007"")","Microbicides Research, Development, and Introduction","USAID","posted","07/30/2012",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355482"",""CDC-RFA-JG-25-0072"")","Strengthening the organizational capacity of the Ministry of Health to deliver a sustainable and resilient response to HIV/TB and related public health threats in the Kingdom of Eswatini under PEPFAR","HHS-CDC-GHC","forecasted","07/18/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355488"",""CDC-RFA-JG-25-0093"")","Strengthening the Government of Namibia’s health information systems (HIS) to improve public health programs under the President's Emergency Plan for AIDS Relief (PEPFAR)","HHS-CDC-GHC","forecasted","07/18/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354777"",""HRSA-25-047"")","Ryan White HIV/AIDS Program (RWHAP) Access, Care, and Engagement Technical Assistance Center (ACE TA Center)","HHS-HRSA","forecasted","06/07/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355485"",""CDC-RFA-JG-25-0074"")","Supporting the provision of person-centered, equitable, high-quality, and integrated service delivery towards a sustainable and resilient HIV/TB response in the Kingdom of Eswatini under PEPFAR","HHS-CDC-GHC","forecasted","07/18/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355480"",""CDC-RFA-JG-25-0071"")","Advancing national epidemiologic, surveillance, research and laboratory capacities and systems to support a sustainable and resilient response to HIV/TB and related public health threats in the Kingdom of Eswatini under PEPFAR","HHS-CDC-GHC","forecasted","07/18/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355656"",""CDC-RFA-JG-25-0081"")","Supporting the government of Botswana (GOB) in strengthening national health data systems to ensure quality HIV-related strategic information services under the President's Emergency Plan for AIDS Relief (PEPFAR)","HHS-CDC-GHC","forecasted","07/25/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355445"",""CDC-RFA-JG-25-0048"")","Achieving voluntary medical male circumcision (VMMC) saturation in Malawi under the President's Emergency Plan for AIDS Relief (PEPFAR)","HHS-CDC-GHC","forecasted","07/17/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354791"",""HRSA-25-062"")","Ryan White HIV/AIDS Program - TargetHIV","HHS-HRSA","forecasted","06/07/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/351920"",""PAR-24-129"")","Limited Competition: Specific Pathogen Free Macaque Colonies to Support HIV/AIDS Research (U42 Clinical Trial Not Allowed)","HHS-NIH11","posted","01/22/2024","01/07/2027"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/351604"",""PAR-24-080"")","Limited Competition: Revision Applications of Existing NIH Centers for AIDS Research (CFAR) and Developmental Centers for AIDS Research (D-CFAR) Grants (P30 Clinical Trial Not Allowed)","HHS-NIH11","posted","12/20/2023","10/09/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356716"",""RFA-DA-25-070"")","Ending the Epidemic: New Models of Integrated HIV/AIDS, Addiction, and Primary Care Services (R34 Clinical Trial Optional)","HHS-NIH11","posted","10/15/2024","03/19/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/343018"",""RFA-DA-23-032"")","NIDA REI: Addressing Racial Equity in Substance Use and Addiction Outcomes Through Community-Engaged Research at Minority Serving Institutions (R01 Clinical Trial Optional)","HHS-NIH11","posted","08/09/2022","11/14/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/340768"",""PAR-22-185"")","Resources Access for Preclinical Integrated Drug Development (RAPIDD) Program (X01 Clinical Trial Not Allowed)","HHS-NIH11","posted","05/27/2022","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/343474"",""PAR-22-225"")","NIAID Investigator Initiated Program Project Applications (P01 Clinical Trial Not Allowed)","HHS-NIH11","posted","09/13/2022","09/07/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/349976"",""PAR-24-027"")","Population Assessment of Tobacco and Health (PATH) Study Biospecimen Access (X01)","HHS-NIH11","posted","08/24/2023","10/30/2026"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/351723"",""PAR-24-060"")","Pilot and Feasibility Studies in Preparation for Substance Use Prevention Trials (R34 Clinical Trial Optional)","HHS-NIH11","posted","01/08/2024","01/07/2027"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/344643"",""PAR-23-065"")","NIAID Resource-Related Research Projects (R24 Clinical Trial Not Allowed)","HHS-NIH11","posted","11/23/2022","01/07/2026"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/344352"",""PAR-23-033"")","Integrated Preclinical / Clinical AIDS Vaccine Development Program (IPCAVD) (U19 Clinical Trial Not Allowed)","HHS-NIH11","posted","10/31/2022","03/14/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/351525"",""PAR-24-085"")","National Cancer Institute's Investigator-Initiated Early Phase Clinical Trials for Cancer Treatment and Diagnosis (R01 Clinical Trial Required)","HHS-NIH11","posted","12/15/2023","01/07/2027"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/348026"",""PAR-23-180"")","Next Generation Multipurpose Prevention Technologies (NGM) (R01 Clinical Trial Optional)","HHS-NIH11","posted","05/09/2023","12/07/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/347224"",""PAR-23-148"")","Pulmonary Outcomes and Sequelae after Treatment-TB (POST-TB) (R01 Clinical Trial Optional)","HHS-NIH11","posted","03/30/2023","05/07/2026"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/349505"",""RFA-DA-25-020"")","Ending the Epidemic: New Models of Integrated HIV/AIDS, Addiction, and Primary Care Services (R34 Clinical Trial optional)","HHS-NIH11","posted","07/19/2023","03/19/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/348051"",""PAR-23-190"")","Interventions for Stigma Reduction to Improve HIV/AIDS Prevention, Treatment and Care in Low- and Middle- Income Countries (R01 - Clinical Trial Optional)","HHS-NIH11","posted","05/10/2023","12/22/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/353590"",""PAR-24-174"")","Global Infectious Disease Research Training Program (D43 Clinical Trial Optional)","HHS-NIH11","posted","04/17/2024","08/06/2026"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/344904"",""PAR-23-056"")","Co-infection and Cancer (R21 Clinical Trial Not Allowed)","HHS-NIH11","posted","12/14/2022","11/16/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356759"",""PAR-25-082"")","Co-infection and Cancer (R01 Clinical Trial Not Allowed)","HHS-NIH11","posted","10/18/2024","01/07/2026"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355119"",""RFA-NS-24-035"")","Novel Preclinical Models of NeuroHIV in the cART Era (R61/R33 - Clinical Trial Not Allowed)","HHS-NIH11","posted","06/25/2024","12/02/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356719"",""RFA-DA-25-072"")","Ending the Epidemic: New Models of Integrated HIV/AIDS, Addiction, and Primary Care Services (R01 Clinical Trial required)","HHS-NIH11","posted","10/15/2024","03/19/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/348036"",""72067423RFI00004"")","Draft Notice of Funding Opportunity - Children, Adolescents, and Families in the HIV Epidemic in Limpopo Province","USAID-SAF","forecasted","05/10/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/349216"",""72052123RFI00002"")","Sources Sought Notice for HIV Affected Orphans and Vulnerable Children (OVC) and Adolescent Girls and Young Women (AGYW)","USAID-HAI","forecasted","07/12/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354786"",""HRSA-25-057"")","Street Medicine Interventions for People with HIV who are Unsheltered - Evaluation Provider","HHS-HRSA","forecasted","06/07/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/350263"",""PAR-23-296"")","Opportunities for HIV Cure Strategies at the Time of ART Initiation (R21 Clinical Trial Not Allowed)","HHS-NIH11","posted","09/20/2023","09/07/2026"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356038"",""RFA-DA-26-002"")","Single Cell Opioid Responses in the Context of HIV (SCORCH) Program: Data Mining and Functional Validation (R21 Clinical Trial Not Allowed)","HHS-NIH11","posted","08/14/2024","03/19/2026"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356035"",""RFA-DA-26-001"")","Single Cell Opioid Responses in the Context of HIV (SCORCH) Program:  Data Mining and Functional Validation (R01 Clinical Trial Not Allowed)","HHS-NIH11","posted","08/14/2024","03/19/2026"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/343241"",""PAR-23-024"")","Catalyst Award for Early-Stage Investigators (ESIs) Pursuing Research on HIV Comorbidities, Coinfections, and Complications (DP1- Clinical Trial Optional)","HHS-NIH11","posted","08/24/2022","05/01/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/350264"",""PAR-23-297"")","Opportunities for HIV Cure Strategies at the Time of ART Initiation (R01 Clinical Trial Not Allowed)","HHS-NIH11","posted","09/20/2023","09/07/2026"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/346468"",""RFA-DA-24-001"")","Ex Vivo Models for Studies at the Intersection of HIV and Poly-Substance Use (R01 Clinical Trial Not Allowed)","HHS-NIH11","posted","02/28/2023","08/13/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/350461"",""PAR-24-037"")","HIV Vaccine Research and Design (HIVRAD) Program (P01 Clinical Trial Not Allowed)","HHS-NIH11","posted","10/04/2023","03/13/2026"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355177"",""PAR-24-233"")","NIMH Research Education Mentoring Program for HIV Researchers (R25 Clinical Trial Not Allowed)","HHS-NIH11","posted","06/27/2024","09/07/2026"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/330535"",""720-621-21-RFI-00001"")","RFI - Orphans and Vulnerable Children (OVC) Next Generation, Tanzania","USAID-TAN","forecasted","12/21/2020",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/351422"",""72067424RFA00001"")","Health Financing and Public Financial Management Systems Strengthening Activity in South Africa","USAID-SAF","forecasted","12/11/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/169154"",""RFA-674-12-000005"")","Comprehensive District-Based Support for Better HIV/TB Patient Outcomes","USAID-SAF","posted","05/04/2012",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/330125"",""RFI-GH-21-002"")","PROPEL Health Project (Promoting Results and Outcomes through Policy and Economic Levers)","USAID","forecasted","11/30/2020",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/349656"",""72049223APS00001"")","UNIVERSAL HEALTH CARE PROJECT APS","USAID-PHI","posted","08/01/2023","07/31/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/312434"",""7200AA19APS00001"")","Local Organizations Network Project (LON)","USAID","posted","01/29/2019","09/28/2029"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356151"",""72062424RFA00011"")","Community-led Monitoring of Integrated Primary Health Care Services Activity (INTEG-CLM-PHC) in Togo","USAID-GHA","posted","08/22/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356153"",""72062424RFA00012"")","Community-led Monitoring of Integrated Primary Health Care Services Activity (INTEG-CLM-PHC) in Burkina Faso","USAID-GHA","posted","08/22/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/336878"",""7200AA22APS00002"")","Promoting Results and Outcomes through Policy and Economic Levers (PROPEL)","USAID","posted","12/07/2021","11/30/2027"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/350293"",""RFI7200AA23RFI00014"")","Accelerating ChoiCe, Equity, and Sustainability for Services","USAID","forecasted","09/22/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/343101"",""RFI-674-22-SAHEALTHFINANCINGACTIVITY"")","South Africa Health Financing Activity","USAID-SAF","forecasted","08/12/2022",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/325906"",""7200AA20APS00007"")","YouthPower 2 (YP2) Annual Program Statement (APS)","USAID","posted","03/30/2020","03/29/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356765"",""72052725RFA00001"")","Strengthening Systems for Health Security Activity (SSHS)","USAID-PER","posted","10/18/2024","12/16/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/306385"",""7200AA18APS00004"")","Knowledge SUCCESS (Strengthening Use, Capacity, Collaboration, Exchange, Synthesis, and Sharing) APS ","USAID","posted","06/19/2018","06/18/2028"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/352724"",""7200AA24RFI00011"")","RFI: USAID/Washington Digital Health, Information Systems, and Data Use Request for Information","USAID","forecasted","03/01/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354472"",""72069524RFA00004"")","Notice of Funding Opportunity for Kira Ukuze Activity","USAID-BUR","forecasted","05/28/2024",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/228973"",""RFA-391-13-000009"")","Child, Newborn, and Maternal Health Project","USAID-PAK","posted","04/03/2013",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/342948"",""72049222-OH-SSN-00001"")","USAID/Philippines Integrated Health Project","USAID-PHI","forecasted","08/04/2022",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356671"",""72062024RFA00009"")","USAID Primary Health Care Improvement Program (UPHIP)","USAID-NIG","posted","10/09/2024","11/15/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/331568"",""7200AA21APS00005"")","Frontier Health Markets APS","USAID","posted","02/25/2021","02/24/2028"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/323022"",""RFI-613-20-000001"")","Input into USAID/Zimbabwe’s Building Locally Owned, Self-Reliant, and Effective Private Sector Associations","USAID-ZIM","forecasted","12/12/2019",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/275168"",""SOL-OAA-15-000054"")","Annual Program Statement - Policy, Advocacy, and Communication Enhanced  for Population and Reproductive Health (PACE)","USAID","posted","03/13/2015","03/12/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356643"",""72068724RFA00007"")","USAID Access Miahy","USAID-MAD","posted","10/07/2024","11/27/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356660"",""72068724RFA00008"")","USAID Access Miahy","USAID-MAD","posted","10/08/2024","11/27/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/335992"",""RFI-671-21-YOUTH"")","USAID/Tanzania Cross-Sectoral Empowerment Activity","USAID-TAN","forecasted","10/04/2021",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/90013"",""USAID-UGANDA-617-INFORMATION-04-2011"")","INFORMATION ON UGANDA LITERACY AND HEALTH EDUCATION PROGRAM","USAID-UGA","posted","04/27/2011",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/328985"",""RFI-720656-20IFPI"")","Request for Information -Improved Family planning Initiative in Mozambique","USAID-MOZ","forecasted","09/09/2020",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/273354"",""BAA-GLOBALHEALTH-2015"")","The USAID Global Health Development Innovation Accelerator Broad Agency Announcement","USAID","posted","02/06/2015",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356858"",""DFOP0016988"")","Build Partner Capabilities to Protect Critical Advanced and Emerging Technologies","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356864"",""DFOP0016986"")","Advancing Nuclear Safety, Security, and Nonproliferation through the FIRST Program","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356866"",""DFOP0016992"")","Build Partner Capabilities to Counter the Russian Federation’s Chemical and Biological Threats","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356857"",""DFOP0016984"")","Build Partner Resilience to Counter Proliferator State Hybrid Threats in the Nonproliferation Arena","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356862"",""DFOP0016991"")","Countering WMD and UAS Threats in Iraq","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356867"",""DFOP0016994"")","Nonproliferation Scientist Engagement Program","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356860"",""DFOP0016985"")","Countering Proliferator State Advanced Conventional Weapons Proliferation","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356863"",""DFOP0016993"")","Countering the Russian Federation’s Sanctions Evasion Activities","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356859"",""DFOP0016989"")","Build Partner Capabilities to Counter Global Biological Threats","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356856"",""DFOP0016987"")","Build Partner Capabilities to Protect Semiconductor and CHIPS Technology","DOS-ISN","posted","10/25/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356861"",""DFOP0016990"")","Building Partner Capacity to Counter Chemical Weapons Threats","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/315120"",""7200AA19APS00002"")","MOMENTUM (Moving Integrated, Quality Maternal, Newborn, and Child Health Services, Voluntary Family Planning, and Reproductive Health Care [MNCH/FP/RH] to Scale)","USAID","posted","04/22/2019","09/30/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/328144"",""RFI-685-20-IHSHCS-01"")","Improving Health Status and Human Capital in Senegal Activity","USAID-SEN","forecasted","07/17/2020",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356865"",""DFOP0016995"")","Countering DPRK and Iran’s WMD, UAS, and Missile Proliferation","DOS-ISN","posted","10/26/2024","01/17/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356756"",""72048225RFA00001"")","BURMA: Resilient Tuberculosis Response in Myanmar (RTBR) Activity","USAID-BMA","posted","10/18/2024","12/17/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/338544"",""72061522RFI00001"")","Kenya Feed the Future Scaling Inclusive Food Systems","USAID-EAF","forecasted","03/07/2022",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/336005"",""72052022RFI00001"")","USAID/Guatemala Support Services","USAID-GUA","forecasted","10/01/2021",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/332932"",""7200AA21APS00008"")","Social and Behavior Change (SBC) Research","USAID","posted","04/16/2021","12/31/2029"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/331378"",""HSS-RFI-615-21-000001"")","Request for Information_USAID|Kenya and East Africa/ Health Systems Strengthening (HSS) Project_Redesign","USAID-KEN","forecasted","02/08/2021",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/345910"",""72049723APS00001-AND-ADDENDUMS"")","Accelerating Elimination of Tuberculosis (TB) in Indonesia","USAID-IND","posted","02/09/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/328814"",""RFI-278-20-HSQA"")","Health Service Quality Accelerator","USAID-JOR","forecasted","08/27/2020",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356165"",""72068524RFA00017"")","USAID Burkina Faso Community Health Activity","USAID-SEN","posted","08/22/2024","11/08/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/305335"",""RFI-625-18-RISEII-HSD"")","RISE II HEALTH SERVICES DELIVERY ACTIVITY","USAID-SEN","posted","05/18/2018",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/346966"",""72038623RFA00002"")","FIRE- UP: Fostering improvement in Reproductive Health/Family Planning (RH/FP) uptake by Empowering Young Populations Activity","USAID-INA","forecasted","03/20/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/315196"",""72049219APS00001-02"")","Initiative for Human Rights","USAID-PHI","posted","04/24/2019",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/318376"",""7200AA19APS00013"")","New Partnerships Initiative (NPI) – Global Health","USAID","posted","07/12/2019","09/30/2030"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/338128"",""72067522APS00002"")","Guinea Local Health System Strengthening (GLHSS)","USAID-GUI","posted","02/16/2022","02/25/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356642"",""72066924RFA00002"")","Advancing Community Health Activity (ACHA)","USAID-LIB","posted","10/07/2024","11/21/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/345995"",""USAID-7200AA23RFI-ENDOR"")","Ending Neglected Diseases Through Operational Research (ENDOR)","USAID","forecasted","02/10/2023",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/309813"",""7200AA19RFA00004"")","One Health Workforce (OHW) Next Generation","USAID","posted","10/22/2018",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/340272"",""7200AA22APS00007"")","Justice, Rights, and Security Annual Program Statement","USAID","posted","05/12/2022","05/11/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356589"",""72039124RFA00002"")","Global Health Security (GHS) Activity","USAID-PAK","posted","09/30/2024","11/15/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/355758"",""ARPA-H-SOL-24-111"")","Groundbreaking Lymphatic Interventions and Drug Exploration","HHS-ARPAH","posted","07/31/2024","12/12/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356840"",""693JJ325NF00008"")","Fiscal Years 2024-2026 Promoting Resilient Operations for Transformative, Efficient, and Cost-Saving Transportation (PROTECT) Program","DOT-FHWA","posted","10/25/2024","02/24/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/343725"",""HT942523SBAA1"")","DOD USAMRDC FY23-FY27 BROAD AGENCY ANNOUNCEMENT for Extramural Medical Research","DOD-AMRAA","posted","09/22/2022","09/30/2027"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/356854"",""DFOP0016956"")","FY 2025 PRM Request for Full Proposals for Nigeria","DOS-PRM","posted","10/25/2024","11/29/2024"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/354285"",""7200AA24APS00006"")","Locally Led Development Annual Program Statement (LLD-APS)","USAID","posted","05/17/2024","05/16/2025"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/259510"",""APS-620-14-000001"")","USAID/Nigeria Education Crisis Response","USAID-NIG","posted","07/15/2014",""
"=HYPERLINK(""https://www.grants.gov/search-results-detail/347858"",""W911NF-23-S-0010"")","UNITED STATES ARMY RESEARCH INSTITUTE FOR THE BEHAVIORAL AND SOCIAL SCIENCES (ARI) BROAD AGENCY ANNOUNCEMENT FOR BASIC, APPLIED, AND ADVANCED SCIENTIFIC RESEARCH","DOD-AMC","posted","05/01/2023","04/30/2028"
"=HYPERLINK(""https://www.grants.gov/search-results-detail/350009"",""72052023APS00002"")","Locally Led Development Annual Program Statement (APS)","USAID-GUA","posted","08/28/2023","08/26/2025"
